Distance,Elevation,Grade
1.889880950951907,0.0,0.0
2.8050068881647503,0.0,0.0
3.6122088765346962,0.0,0.0
6.813998995823821,0.7000000000000455,0.10272968933941184
7.9458292118794125,0.7000000000000455,0.08809653232333643
12.084186859975357,0.6000000000000227,0.04965166518463173
13.51349262017667,0.6000000000000227,0.04440006864725535
17.706433662188953,1.8999999999999773,0.1073056289170933
19.135739519771498,1.8999999999999773,0.09929064920834925
23.478914673636144,3.2999999999999545,0.14055164158441436
25.05825112525145,3.2999999999999545,0.13169314903522983
29.447498662824287,3.7000000000000455,0.12564734418923923
30.925248251877765,4.100000000000023,0.1325777554510358
34.76558005619159,5.2999999999999545,0.15244963528390917
35.99703810282828,6.0,0.1666803802818594
39.44278894844823,6.0,0.15211906054214389
40.477378717518775,6.7000000000000455,0.1655245525348275
44.611208577461525,8.100000000000023,0.18156871912437506
46.285755022292385,8.799999999999955,0.19012328946047555
49.44442896812236,8.799999999999955,0.17797758379762987
53.13592296131792,11.0,0.20701625918886965
57.02910213178839,11.5,0.2016514300615269
60.67725039968739,12.899999999999977,0.21260027300225914
64.71322413920515,13.399999999999977,0.20706741440010973
65.86932618364028,13.399999999999977,0.20343308147166206
67.79063432763334,15.200000000000045,0.22421976355226558
68.88259719992566,15.200000000000045,0.2206653148673153
69.91718732653958,15.200000000000045,0.21740004970466453
70.80300504763389,15.200000000000045,0.21468015361458168
71.83759519827477,15.200000000000045,0.21158837455579366
72.82276193741237,15.700000000000045,0.21559193282854933
74.79309545117309,15.700000000000045,0.20991242447305075
75.63394784677547,15.700000000000045,0.2075787453513097
76.37282292471363,15.700000000000045,0.2055705079210795
77.21367532953963,15.700000000000045,0.20333185712238333
81.17206528986132,18.0,0.22175116446431312
82.9229204405982,18.600000000000023,0.22430469044230206
86.43120116654065,18.600000000000023,0.21520006373809922
90.55540457254918,19.200000000000045,0.2120248933857704
94.19311282663239,19.799999999999955,0.21020645146787903
97.57641553545446,18.700000000000045,0.19164467046040842
101.2575287152924,18.700000000000045,0.18467762582453667
105.3951813001977,17.899999999999977,0.16983698665516125
109.83755935236213,16.399999999999977,0.14931140218973996
113.96947923415594,17.100000000000023,0.1500401696568888
118.02690833639798,16.399999999999977,0.1389513648299337
121.9286426096581,14.899999999999977,0.12220262344509798
125.521589962866,15.399999999999977,0.12268805712671323
128.76420654577777,13.899999999999977,0.10794925370085903
133.0405011449067,12.899999999999977,0.09696295405524213
134.37773279365842,12.899999999999977,0.09599804768107202
138.26778262265842,11.5,0.08317194202343023
139.45898130331418,11.5,0.08246152304087358
141.2724546656016,12.0,0.0849422488510202
142.65338989836692,12.0,0.08411997786066894
144.1381090461243,10.799999999999955,0.07492813712814803
145.62282823888484,10.799999999999955,0.07416419616767264
147.14617433303485,10.799999999999955,0.07339640360310282
148.95964796587754,9.600000000000023,0.06444698367036361
150.8655662922157,10.100000000000023,0.06694701944403306
152.5404984918237,10.100000000000023,0.06621192470104187
155.59057714129588,8.899999999999977,0.05720140746002667
156.63780565366628,8.899999999999977,0.056818977786743934
158.01874128058577,7.7000000000000455,0.04872839726224341
160.02866015508997,7.7000000000000455,0.04811638110659477
164.69589002675357,6.399999999999977,0.03885950037344798
166.48626901646932,6.399999999999977,0.03844160865522712
171.4971006345512,5.100000000000023,0.029738112079619235
176.6454988655833,3.7000000000000455,0.020945905917566145
182.40624272827418,0.7999999999999545,0.004385814805646173
188.22052678788717,-0.2999999999999545,-0.0015938750417909301
193.59633173543733,-1.5,-0.007748080692199545
199.52505700614742,-2.6000000000000227,-0.013030944779631943
204.80461519789287,-3.5,-0.017089458636555227
210.6991615343534,-4.2999999999999545,-0.02040824447846159
216.13142349513387,-5.0,-0.023134072404388587
222.5138271281227,-5.600000000000023,-0.02516697533935975
229.2348142468427,-6.0,-0.026174034776145
236.0717056447061,-6.399999999999977,-0.027110406910145088
243.0752834476933,-6.899999999999977,-0.028386267423543988
249.89128781191644,-7.600000000000023,-0.030413225153012338
256.8948635411348,-8.299999999999955,-0.032308937148799524
263.7848797445363,-7.899999999999977,-0.02994864606208957
270.4519286671009,-7.7999999999999545,-0.028840615182304612
277.08098065622517,-6.2999999999999545,-0.022737035162353404
284.3464065120538,-5.7999999999999545,-0.02039765534984556
291.50804440200267,-4.7000000000000455,-0.016123054201271147
298.5659396290005,-3.2999999999999545,-0.011052834774457362
305.5201395189782,-2.6000000000000227,-0.00851007728686415
312.7855635177775,-2.3999999999999773,-0.007672988398211577
320.2254522390921,-2.2999999999999545,-0.007182439696525715
327.56099751810666,-1.7999999999999545,-0.005495159721817783
335.3829523356467,-1.8999999999999773,-0.005665165706152182
343.72151526191607,-1.8999999999999773,-0.0055277307809846465
351.7286287535123,-1.5,-0.0042646514311781665
359.9462948389533,-0.6000000000000227,-0.0016669153387687294
368.0563923766129,0.7000000000000455,0.001901882468281578
375.95587820024315,1.3999999999999773,0.003723841230258152
384.06826742558735,3.0,0.0078111113425460114
392.0730590914926,4.100000000000023,0.01045723470391079
400.18239270243015,4.2000000000000455,0.010495214373719598
408.0146377608616,4.100000000000023,0.010048659093458904
415.39431909857035,3.5,0.008425729094213907
422.4540035146723,2.6000000000000227,0.00615451618014959
429.74209320669706,2.1000000000000227,0.004886651862120396
437.35420513260306,2.0,0.004572952486860422
444.5708526649688,0.2999999999999545,0.0006748080721028202
451.7738943697179,-0.6000000000000227,-0.0013280979876827525
458.8973220932156,-2.6000000000000227,-0.005665755442067901
465.60744435397663,-2.6000000000000227,-0.005584103157129466
472.66246745625847,-4.100000000000023,-0.008674266061498629
