Distance,Elevation,Grade
963.1928111632949,-7.7999999999999545,-0.008098067084387303
973.0746240184483,-8.0,-0.008221363297876249
983.2450102850755,-8.399999999999864,-0.00854314022663021
993.5635243272029,-9.199999999999818,-0.009259599184893235
1003.8857180865517,-10.199999999999818,-0.010160519087213877
1014.42529257796,-11.0,-0.010843578211704175
1024.5696106834566,-11.0,-0.010736215368189831
1035.1091896474818,-10.299999999999955,-0.009950641056049108
1045.6682981014962,-9.799999999999955,-0.009371996853871085
1055.6152511839953,-9.299999999999955,-0.00881002807563544
1065.137445410209,-8.5,-0.00798019076000699
1074.2927857650436,-8.399999999999864,-0.007819097467007482
1082.9638938954365,-8.199999999999818,-0.007571812916591616
1091.2113834700467,-7.899999999999864,-0.007239660545766947
1100.767573341664,-7.699999999999818,-0.006995118848409098
